stride sweep: 5 cells x 5 split x 3 train x 2 = 150 runs, 20 epochs each
C:\Users\Emre\Desktop\project\scripts\leakage_real.py:170: DeprecationWarning: SigMFFile.DATATYPE_KEY is deprecated and will be removed in a future version, use sigmf.DATATYPE_KEY
  SigMFFile.DATATYPE_KEY: "cf32_le",
C:\Users\Emre\Desktop\project\scripts\leakage_real.py:171: DeprecationWarning: SigMFFile.SAMPLE_RATE_KEY is deprecated and will be removed in a future version, use sigmf.SAMPLE_RATE_KEY
  SigMFFile.SAMPLE_RATE_KEY: rec.sample_rate,
C:\Users\Emre\Desktop\project\scripts\leakage_real.py:172: DeprecationWarning: SigMFFile.VERSION_KEY is deprecated and will be removed in a future version, use sigmf.VERSION_KEY
  SigMFFile.VERSION_KEY: "1.0.0",
C:\Users\Emre\Desktop\project\scripts\leakage_real.py:173: DeprecationWarning: SigMFFile.DESCRIPTION_KEY is deprecated and will be removed in a future version, use sigmf.DESCRIPTION_KEY
  SigMFFile.DESCRIPTION_KEY: f"DASH7 cabled packet segment, snr={snr_db}",
C:\Users\Emre\Desktop\project\scripts\leakage_real.py:176: DeprecationWarning: SigMFFile.FREQUENCY_KEY is deprecated and will be removed in a future version, use sigmf.FREQUENCY_KEY
  handle.add_capture(0, metadata={SigMFFile.FREQUENCY_KEY: rec.center_frequency})
  prepared -19 in 9s
  [ 47/150] snr= -19 stride= 512 window-level    split=1234 train=1  test=56.53% train=85.54%  (33s/run, 3582/1194 windows, ~40 min left)
  [ 48/150] snr= -19 stride= 512 window-level    split=1234 train=2  test=33.33% train=85.23%  (35s/run, 3582/1194 windows, ~40 min left)
  [ 49/150] snr= -19 stride= 512 recording-level split=2026 train=0  test=45.73% train=87.24%  (32s/run, 3582/1194 windows, ~40 min left)
  [ 50/150] snr= -19 stride= 512 recording-level split=2026 train=1  test=44.22% train=88.50%  (32s/run, 3582/1194 windows, ~40 min left)
  [ 51/150] snr= -19 stride= 512 recording-level split=2026 train=2  test=49.08% train=86.91%  (32s/run, 3582/1194 windows, ~40 min left)
  [ 52/150] snr= -19 stride= 512 window-level    split=2026 train=0  test=63.74% train=83.61%  (32s/run, 3582/1194 windows, ~40 min left)
  [ 53/150] snr= -19 stride= 512 window-level    split=2026 train=1  test=57.96% train=85.76%  (34s/run, 3582/1194 windows, ~40 min left)
  [ 54/150] snr= -19 stride= 512 window-level    split=2026 train=2  test=42.96% train=84.76%  (32s/run, 3582/1194 windows, ~40 min left)
  [ 55/150] snr= -19 stride= 512 recording-level split=99 train=0  test=55.03% train=86.77%  (35s/run, 3582/1194 windows, ~39 min left)
  [ 56/150] snr= -19 stride= 512 recording-level split=99 train=1  test=42.96% train=88.97%  (37s/run, 3582/1194 windows, ~39 min left)
  [ 57/150] snr= -19 stride= 512 recording-level split=99 train=2  test=38.11% train=87.72%  (37s/run, 3582/1194 windows, ~39 min left)
  [ 58/150] snr= -19 stride= 512 window-level    split=99 train=0  test=45.06% train=84.48%  (37s/run, 3582/1194 windows, ~39 min left)
  [ 59/150] snr= -19 stride= 512 window-level    split=99 train=1  test=34.25% train=85.32%  (36s/run, 3582/1194 windows, ~39 min left)
  [ 60/150] snr= -19 stride= 512 window-level    split=99 train=2  test=53.02% train=85.54%  (36s/run, 3582/1194 windows, ~39 min left)
  [ 61/150] snr= -19 stride= 128 recording-level split=42 train=0  test=71.42% train=92.73%  (140s/run, 14274/4758 windows, ~41 min left)
  [ 62/150] snr= -19 stride= 128 recording-level split=42 train=1  test=50.99% train=93.10%  (139s/run, 14274/4758 windows, ~43 min left)
  [ 63/150] snr= -19 stride= 128 recording-level split=42 train=2  test=68.56% train=92.08%  (130s/run, 14274/4758 windows, ~45 min left)
  [ 64/150] snr= -19 stride= 128 window-level    split=42 train=0  test=47.54% train=88.61%  (132s/run, 14274/4758 windows, ~47 min left)
  [ 65/150] snr= -19 stride= 128 window-level    split=42 train=1  test=46.03% train=88.06%  (125s/run, 14274/4758 windows, ~48 min left)
  [ 66/150] snr= -19 stride= 128 window-level    split=42 train=2  test=65.17% train=88.91%  (127s/run, 14274/4758 windows, ~50 min left)
  [ 67/150] snr= -19 stride= 128 recording-level split=7 train=0  test=44.18% train=92.75%  (127s/run, 14274/4758 windows, ~51 min left)
  [ 68/150] snr= -19 stride= 128 recording-level split=7 train=1  test=54.06% train=92.95%  (126s/run, 14274/4758 windows, ~52 min left)
  [ 69/150] snr= -19 stride= 128 recording-level split=7 train=2  test=52.71% train=91.96%  (125s/run, 14274/4758 windows, ~53 min left)
  [ 70/150] snr= -19 stride= 128 window-level    split=7 train=0  test=44.20% train=89.30%  (127s/run, 14274/4758 windows, ~54 min left)
  [ 71/150] snr= -19 stride= 128 window-level    split=7 train=1  test=54.16% train=89.47%  (127s/run, 14274/4758 windows, ~55 min left)
  [ 72/150] snr= -19 stride= 128 window-level    split=7 train=2  test=33.50% train=88.68%  (127s/run, 14274/4758 windows, ~56 min left)
  [ 73/150] snr= -19 stride= 128 recording-level split=1234 train=0  test=45.38% train=92.71%  (124s/run, 14274/4758 windows, ~57 min left)
  [ 74/150] snr= -19 stride= 128 recording-level split=1234 train=1  test=38.88% train=92.74%  (125s/run, 14274/4758 windows, ~58 min left)
  [ 75/150] snr= -19 stride= 128 recording-level split=1234 train=2  test=48.82% train=92.22%  (127s/run, 14274/4758 windows, ~58 min left)
  [ 76/150] snr= -19 stride= 128 window-level    split=1234 train=0  test=74.63% train=88.49%  (130s/run, 14274/4758 windows, ~59 min left)
  [ 77/150] snr= -19 stride= 128 window-level    split=1234 train=1  test=92.56% train=89.15%  (124s/run, 14274/4758 windows, ~59 min left)
  [ 78/150] snr= -19 stride= 128 window-level    split=1234 train=2  test=55.63% train=88.52%  (132s/run, 14274/4758 windows, ~60 min left)
  [ 79/150] snr= -19 stride= 128 recording-level split=2026 train=0  test=63.83% train=93.04%  (130s/run, 14274/4758 windows, ~60 min left)
  [ 80/150] snr= -19 stride= 128 recording-level split=2026 train=1  test=67.68% train=92.99%  (127s/run, 14274/4758 windows, ~60 min left)
  [ 81/150] snr= -19 stride= 128 recording-level split=2026 train=2  test=33.52% train=92.52%  (125s/run, 14274/4758 windows, ~61 min left)
  [ 82/150] snr= -19 stride= 128 window-level    split=2026 train=0  test=72.91% train=88.41%  (131s/run, 14274/4758 windows, ~61 min left)
  [ 83/150] snr= -19 stride= 128 window-level    split=2026 train=1  test=82.68% train=88.27%  (129s/run, 14274/4758 windows, ~61 min left)
  [ 84/150] snr= -19 stride= 128 window-level    split=2026 train=2  test=39.05% train=88.68%  (127s/run, 14274/4758 windows, ~61 min left)
  [ 85/150] snr= -19 stride= 128 recording-level split=99 train=0  test=42.50% train=93.01%  (126s/run, 14274/4758 windows, ~61 min left)
  [ 86/150] snr= -19 stride= 128 recording-level split=99 train=1  test=55.49% train=92.54%  (123s/run, 14274/4758 windows, ~61 min left)
  [ 87/150] snr= -19 stride= 128 recording-level split=99 train=2  test=58.32% train=92.33%  (123s/run, 14274/4758 windows, ~61 min left)
  [ 88/150] snr= -19 stride= 128 window-level    split=99 train=0  test=75.05% train=88.55%  (126s/run, 14274/4758 windows, ~61 min left)
  [ 89/150] snr= -19 stride= 128 window-level    split=99 train=1  test=56.83% train=88.32%  (127s/run, 14274/4758 windows, ~60 min left)
  [ 90/150] snr= -19 stride= 128 window-level    split=99 train=2  test=72.26% train=88.73%  (126s/run, 14274/4758 windows, ~60 min left)
  [ 91/150] snr= -19 stride= 768 recording-level split=42 train=0  test=47.99% train=86.17%  (27s/run, 2394/798 windows, ~59 min left)
  [ 92/150] snr= -19 stride= 768 recording-level split=42 train=1  test=55.01% train=87.34%  (22s/run, 2394/798 windows, ~57 min left)
  [ 93/150] snr= -19 stride= 768 recording-level split=42 train=2  test=40.85% train=85.80%  (21s/run, 2394/798 windows, ~56 min left)
  [ 94/150] snr= -19 stride= 768 window-level    split=42 train=0  test=64.41% train=84.21%  (21s/run, 2394/798 windows, ~55 min left)
  [ 95/150] snr= -19 stride= 768 window-level    split=42 train=1  test=36.84% train=85.51%  (21s/run, 2394/798 windows, ~53 min left)
  [ 96/150] snr= -19 stride= 768 window-level    split=42 train=2  test=49.12% train=84.54%  (21s/run, 2394/798 windows, ~52 min left)
  [ 97/150] snr= -19 stride= 768 recording-level split=7 train=0  test=49.37% train=85.00%  (24s/run, 2394/798 windows, ~51 min left)
  [ 98/150] snr= -19 stride= 768 recording-level split=7 train=1  test=68.92% train=85.92%  (21s/run, 2394/798 windows, ~49 min left)
  [ 99/150] snr= -19 stride= 768 recording-level split=7 train=2  test=39.10% train=86.38%  (20s/run, 2394/798 windows, ~48 min left)
  [100/150] snr= -19 stride= 768 window-level    split=7 train=0  test=35.59% train=83.88%  (20s/run, 2394/798 windows, ~47 min left)
  [101/150] snr= -19 stride= 768 window-level    split=7 train=1  test=35.96% train=84.38%  (20s/run, 2394/798 windows, ~46 min left)
  [102/150] snr= -19 stride= 768 window-level    split=7 train=2  test=60.03% train=85.21%  (20s/run, 2394/798 windows, ~44 min left)
  [103/150] snr= -19 stride= 768 recording-level split=1234 train=0  test=55.89% train=86.22%  (20s/run, 2394/798 windows, ~43 min left)
  [104/150] snr= -19 stride= 768 recording-level split=1234 train=1  test=41.85% train=85.46%  (20s/run, 2394/798 windows, ~42 min left)
  [105/150] snr= -19 stride= 768 recording-level split=1234 train=2  test=48.37% train=84.67%  (21s/run, 2394/798 windows, ~41 min left)
  [106/150] snr= -19 stride= 768 window-level    split=1234 train=0  test=41.73% train=84.13%  (20s/run, 2394/798 windows, ~40 min left)
  [107/150] snr= -19 stride= 768 window-level    split=1234 train=1  test=54.64% train=84.88%  (20s/run, 2394/798 windows, ~39 min left)
  [108/150] snr= -19 stride= 768 window-level    split=1234 train=2  test=33.33% train=84.21%  (20s/run, 2394/798 windows, ~38 min left)
  [109/150] snr= -19 stride= 768 recording-level split=2026 train=0  test=48.75% train=85.96%  (20s/run, 2394/798 windows, ~36 min left)
  [110/150] snr= -19 stride= 768 recording-level split=2026 train=1  test=66.54% train=86.30%  (20s/run, 2394/798 windows, ~35 min left)
  [111/150] snr= -19 stride= 768 recording-level split=2026 train=2  test=42.48% train=86.55%  (20s/run, 2394/798 windows, ~34 min left)
  [112/150] snr= -19 stride= 768 window-level    split=2026 train=0  test=36.09% train=83.25%  (20s/run, 2394/798 windows, ~33 min left)
  [113/150] snr= -19 stride= 768 window-level    split=2026 train=1  test=63.78% train=84.50%  (20s/run, 2394/798 windows, ~32 min left)
  [114/150] snr= -19 stride= 768 window-level    split=2026 train=2  test=68.67% train=85.00%  (20s/run, 2394/798 windows, ~31 min left)
  [115/150] snr= -19 stride= 768 recording-level split=99 train=0  test=72.68% train=85.63%  (20s/run, 2394/798 windows, ~30 min left)
  [116/150] snr= -19 stride= 768 recording-level split=99 train=1  test=57.39% train=85.88%  (20s/run, 2394/798 windows, ~29 min left)
  [117/150] snr= -19 stride= 768 recording-level split=99 train=2  test=49.12% train=85.34%  (21s/run, 2394/798 windows, ~28 min left)
  [118/150] snr= -19 stride= 768 window-level    split=99 train=0  test=66.29% train=84.59%  (22s/run, 2394/798 windows, ~27 min left)
  [119/150] snr= -19 stride= 768 window-level    split=99 train=1  test=40.60% train=84.54%  (22s/run, 2394/798 windows, ~26 min left)
  [120/150] snr= -19 stride= 768 window-level    split=99 train=2  test=46.99% train=85.55%  (22s/run, 2394/798 windows, ~25 min left)
  [121/150] snr= -19 stride= 256 recording-level split=42 train=0  test=46.68% train=89.98%  (63s/run, 7146/2382 windows, ~24 min left)
  [122/150] snr= -19 stride= 256 recording-level split=42 train=1  test=66.50% train=90.64%  (63s/run, 7146/2382 windows, ~24 min left)
  [123/150] snr= -19 stride= 256 recording-level split=42 train=2  test=35.18% train=90.39%  (61s/run, 7146/2382 windows, ~23 min left)
  [124/150] snr= -19 stride= 256 window-level    split=42 train=0  test=69.48% train=86.66%  (62s/run, 7146/2382 windows, ~22 min left)
  [125/150] snr= -19 stride= 256 window-level    split=42 train=1  test=67.00% train=87.08%  (63s/run, 7146/2382 windows, ~21 min left)
  [126/150] snr= -19 stride= 256 window-level    split=42 train=2  test=67.17% train=86.99%  (63s/run, 7146/2382 windows, ~20 min left)
  [127/150] snr= -19 stride= 256 recording-level split=7 train=0  test=34.72% train=89.94%  (62s/run, 7146/2382 windows, ~20 min left)
  [128/150] snr= -19 stride= 256 recording-level split=7 train=1  test=46.52% train=90.67%  (67s/run, 7146/2382 windows, ~19 min left)
  [129/150] snr= -19 stride= 256 recording-level split=7 train=2  test=57.26% train=90.09%  (68s/run, 7146/2382 windows, ~18 min left)
  [130/150] snr= -19 stride= 256 window-level    split=7 train=0  test=61.21% train=86.76%  (70s/run, 7146/2382 windows, ~17 min left)
  [131/150] snr= -19 stride= 256 window-level    split=7 train=1  test=65.11% train=86.87%  (78s/run, 7146/2382 windows, ~16 min left)
  [132/150] snr= -19 stride= 256 window-level    split=7 train=2  test=72.63% train=87.03%  (66s/run, 7146/2382 windows, ~16 min left)
  [133/150] snr= -19 stride= 256 recording-level split=1234 train=0  test=53.61% train=90.23%  (64s/run, 7146/2382 windows, ~15 min left)
  [134/150] snr= -19 stride= 256 recording-level split=1234 train=1  test=35.73% train=91.04%  (68s/run, 7146/2382 windows, ~14 min left)
  [135/150] snr= -19 stride= 256 recording-level split=1234 train=2  test=64.99% train=90.54%  (67s/run, 7146/2382 windows, ~13 min left)
  [136/150] snr= -19 stride= 256 window-level    split=1234 train=0  test=70.61% train=86.44%  (67s/run, 7146/2382 windows, ~12 min left)
  [137/150] snr= -19 stride= 256 window-level    split=1234 train=1  test=65.62% train=86.55%  (65s/run, 7146/2382 windows, ~11 min left)
  [138/150] snr= -19 stride= 256 window-level    split=1234 train=2  test=36.52% train=87.36%  (67s/run, 7146/2382 windows, ~11 min left)
  [139/150] snr= -19 stride= 256 recording-level split=2026 train=0  test=39.55% train=91.10%  (64s/run, 7146/2382 windows, ~10 min left)
  [140/150] snr= -19 stride= 256 recording-level split=2026 train=1  test=73.85% train=90.83%  (62s/run, 7146/2382 windows, ~9 min left)
  [141/150] snr= -19 stride= 256 recording-level split=2026 train=2  test=76.11% train=89.74%  (61s/run, 7146/2382 windows, ~8 min left)
  [142/150] snr= -19 stride= 256 window-level    split=2026 train=0  test=78.72% train=87.14%  (62s/run, 7146/2382 windows, ~7 min left)
  [143/150] snr= -19 stride= 256 window-level    split=2026 train=1  test=42.74% train=87.20%  (63s/run, 7146/2382 windows, ~6 min left)
  [144/150] snr= -19 stride= 256 window-level    split=2026 train=2  test=73.72% train=86.36%  (62s/run, 7146/2382 windows, ~5 min left)
  [145/150] snr= -19 stride= 256 recording-level split=99 train=0  test=56.63% train=90.54%  (62s/run, 7146/2382 windows, ~4 min left)
  [146/150] snr= -19 stride= 256 recording-level split=99 train=1  test=40.39% train=90.67%  (62s/run, 7146/2382 windows, ~4 min left)
  [147/150] snr= -19 stride= 256 recording-level split=99 train=2  test=70.07% train=90.08%  (60s/run, 7146/2382 windows, ~3 min left)
  [148/150] snr= -19 stride= 256 window-level    split=99 train=0  test=34.13% train=86.41%  (61s/run, 7146/2382 windows, ~2 min left)
  [149/150] snr= -19 stride= 256 window-level    split=99 train=1  test=64.90% train=87.10%  (61s/run, 7146/2382 windows, ~1 min left)
  [150/150] snr= -19 stride= 256 window-level    split=99 train=2  test=58.65% train=87.24%  (61s/run, 7146/2382 windows, ~0 min left)

total wall time 133.2 min for 150 runs

| stride | overlap | windows/rec | recording-level | window-level | inflation (paired) | n |
|---|---|---|---|---|---|---|
| 1024 | 0% | 100 | 59.7% ± 10.6% | 55.9% ± 12.8% | **-3.7 pp** ± 3.7 | 15 |
| 768 | 25% | 133 | 52.3% ± 10.4% | 48.9% ± 12.9% | **-3.4 pp** ± 4.4 | 15 |
| 512 | 50% | 199 | 48.4% ± 10.7% | 52.6% ± 16.0% | **+4.3 pp** ± 3.5 | 15 |
| 256 | 75% | 397 | 53.2% ± 14.6% | 61.9% ± 13.5% | **+8.7 pp** ± 5.9 | 15 |
| 128 | 88% | 793 | 53.1% ± 11.3% | 60.8% ± 17.2% | **+7.7 pp** ± 5.1 | 15 |

DASH7 cabled, class = Lo-Rate channel, 10 independent recorder runs each. Window fixed at 1024 samples; added noise fixed at -19 dB wideband (+7 dB in-band), the one probed point where the honest arm sits stably between the 33.3% chance line and the ceiling. Overlap is the only thing that moves between rows: the noise realisation is identical, because the recordings are noised once and re-windowed per stride. Inflation is the mean paired difference ± its standard error.

wrote leakage_real_stride_runs.json and leakage_real_stride_table.md
